Start time,Activity,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score,Data,Abnormal
2011-06-28 11:58:52,Work_On_Computer,23.183333333333334,0,0.0,Tuesday,0,11:58:52,0.025111025582960855,Train,False
2011-06-28 12:22:03,Other_Activity,2.6333333333333333,0,0.0,Tuesday,0,12:22:03,-0.07761221148416518,Train,False
2011-06-28 12:26:15,Work_On_Computer,188.3333333333333,0,0.0,Tuesday,0,12:26:15,-1.1899022350503585,Train,False
2011-06-28 15:36:15,Other_Activity,1.6166666666666667,0,0.0,Tuesday,0,15:36:15,0.21561419103757365,Train,False
2011-06-28 15:37:53,Dress,1.1666666666666667,0,0.0,Tuesday,0,15:37:53,0.07964044502781147,Train,False
2011-06-28 15:39:50,Leave_Home,4.533333333333333,0,0.0,Tuesday,0,15:39:50,0.1769668277516517,Train,False
2011-06-28 15:44:22,Other_Activity,23.58333333333333,0,0.0,Tuesday,0,15:44:22,0.13548305523558746,Train,False
2011-06-28 16:08:09,Work_On_Computer,13.516666666666667,0,0.0,Tuesday,0,16:08:09,0.4605770517138807,Train,False
2011-06-28 16:22:56,Personal_Hygiene,1.3333333333333333,0,0.0,Tuesday,0,16:22:56,0.03633914461921298,Train,False
2011-06-28 16:24:21,Cook_Dinner,4.0,0,0.0,Tuesday,0,16:24:21,0.41718369229260693,Train,False
2011-06-28 16:28:22,Other_Activity,1.05,0,0.0,Tuesday,0,16:28:22,0.28927393363212267,Train,False
2011-06-28 16:29:25,Watch_TV,27.866666666666667,0,0.0,Tuesday,0,16:29:25,0.23184053215746628,Train,False
2011-06-28 16:59:39,Cook_Dinner,3.9166666666666665,0,0.0,Tuesday,0,16:59:39,0.36322279693358356,Train,False
2011-06-28 17:03:35,Other_Activity,1.8333333333333333,0,0.0,Tuesday,0,17:03:35,0.3930733010599312,Train,False
2011-06-28 17:07:03,Watch_TV,11.35,0,0.0,Tuesday,0,17:07:03,0.3897957802634299,Train,False
2011-06-28 17:18:33,Cook_Dinner,5.066666666666666,0,0.0,Tuesday,0,17:18:33,0.476489917778421,Train,False
2011-06-28 17:23:37,Entertain_Guests,62.35,0,0.0,Tuesday,0,17:23:37,-0.6300430488836949,Train,False
2011-06-28 18:26:02,Leave_Home,2.0166666666666666,0,0.0,Tuesday,0,18:26:02,0.37393605955053233,Train,False
2011-06-28 18:28:03,Other_Activity,100.46666666666668,0,0.0,Tuesday,0,18:28:03,-0.04918869068646518,Train,False
2011-06-28 20:08:41,Other_Activity,2.9166666666666665,0,0.0,Tuesday,0,20:08:41,0.47706878545612913,Train,False
2011-06-28 20:12:31,Other_Activity,19.15,0,0.0,Tuesday,0,20:12:31,0.43642042476795756,Train,False
2011-06-28 20:31:58,Work_On_Computer,23.316666666666663,0,0.0,Tuesday,0,20:31:58,0.5695072430954987,Train,False
2011-06-28 20:55:42,Dress,6.283333333333333,0,0.0,Tuesday,0,20:55:42,0.3412547624564115,Train,False
2011-06-28 21:03:18,Cook,3.75,0,0.0,Tuesday,0,21:03:18,0.5804041306595386,Train,False
2011-06-28 21:07:21,Eat,3.8333333333333335,0,0.0,Tuesday,0,21:07:21,0.5592034151558067,Train,False
2011-06-28 21:11:53,Other_Activity,14.383333333333333,0,0.0,Tuesday,0,21:11:53,0.43643372089226445,Train,False
2011-06-28 21:26:44,Work_On_Computer,13.15,0,0.0,Tuesday,0,21:26:44,0.5913260390004371,Train,False
2011-06-28 21:40:48,Work_On_Computer,5.0,0,0.0,Tuesday,0,21:40:48,0.5978768669836495,Train,False
2011-06-28 21:46:41,Other_Activity,2.15,0,0.0,Tuesday,0,21:46:41,0.47952976498214633,Train,False
2011-06-28 21:48:55,Groom,1.7166666666666666,0,0.0,Tuesday,0,21:48:55,0.3434484183132798,Train,False
2011-06-28 21:50:52,Dress,1.75,0,0.0,Tuesday,0,21:50:52,0.3738166244866899,Train,False
2011-06-28 21:52:37,Other_Activity,1.2666666666666666,0,0.0,Tuesday,0,21:52:37,0.4709970870200595,Train,False
2011-06-28 21:53:53,Read,39.266666666666666,0,0.0,Tuesday,0,21:53:53,0.48122339608771725,Train,False
2011-06-28 22:33:51,Read,10.033333333333331,0,0.0,Tuesday,0,22:33:51,0.5524532959925917,Train,False
2011-06-28 22:44:39,Sleep,488.98333333333335,1,3.1499999999999773,Tuesday,0,22:44:39,-1.4506544807006752,Train,False
2011-06-29 06:58:43,Personal_Hygiene,5.116666666666666,0,0.0,Wednesday,0,06:58:43,0.3248938515818061,Train,False
2011-06-29 07:03:50,Bathe,6.666666666666667,0,0.0,Wednesday,0,07:03:50,0.35036405105848306,Train,False
2011-06-29 07:11:55,Dress,3.583333333333333,0,0.0,Wednesday,0,07:11:55,0.45030053836642314,Train,False
2011-06-29 07:16:38,Work_On_Computer,1.3833333333333333,0,0.0,Wednesday,0,07:16:38,0.5920828291800341,Train,False
2011-06-29 07:18:11,Cook_Breakfast,2.833333333333333,0,0.0,Wednesday,0,07:18:11,0.559494390156746,Train,False
2011-06-29 07:21:14,Eat_Breakfast,9.5,0,0.0,Wednesday,0,07:21:14,0.558489751267328,Train,False
2011-06-29 07:30:44,Read,19.016666666666666,0,0.0,Wednesday,0,07:30:44,0.5351807132171533,Train,False
2011-06-29 07:49:53,Wash_Breakfast_Dishes,1.1,0,0.0,Wednesday,0,07:49:53,0.536339266880584,Train,False
2011-06-29 07:51:10,Work_On_Computer,54.91666666666666,0,0.0,Wednesday,0,07:51:10,0.42183452350447936,Train,False
2011-06-29 08:46:44,Toilet,1.5666666666666669,0,0.0,Wednesday,0,08:46:44,0.5228723811532475,Train,False
2011-06-29 08:48:41,Dress,2.35,0,0.0,Wednesday,0,08:48:41,0.3594885647507941,Train,False
2011-06-29 08:51:12,Toilet,1.0333333333333334,0,0.0,Wednesday,0,08:51:12,0.507783839157173,Train,False
2011-06-29 08:52:32,Work_At_Desk,3.3666666666666667,0,0.0,Wednesday,0,08:52:32,0.3442404158346231,Train,False
2011-06-29 08:56:30,Other_Activity,82.11666666666666,0,0.0,Wednesday,0,08:56:30,-0.02774609982158747,Train,False
2011-06-29 10:18:59,Personal_Hygiene,6.033333333333333,0,0.0,Wednesday,0,10:18:59,0.07763363058539026,Train,False
2011-06-29 10:25:29,Dress,5.966666666666667,0,0.0,Wednesday,0,10:25:29,0.18045453297656952,Train,False
2011-06-29 10:31:57,Other_Activity,2.0,0,0.0,Wednesday,0,10:31:57,0.26910797218479626,Train,False
2011-06-29 10:34:01,Personal_Hygiene,1.2333333333333334,0,0.0,Wednesday,0,10:34:01,0.0275034203531713,Train,False
2011-06-29 10:35:15,Other_Activity,5.966666666666667,0,0.0,Wednesday,0,10:35:15,0.26285901482501406,Train,False
2011-06-29 10:42:14,Work_On_Computer,48.06666666666667,0,0.0,Wednesday,0,10:42:14,0.24691048876492128,Train,False
2011-06-29 11:31:07,Other_Activity,6.3,0,0.0,Wednesday,0,11:31:07,0.10083184788835897,Train,False
2011-06-29 11:37:41,Cook_Lunch,2.183333333333333,0,0.0,Wednesday,0,11:37:41,-0.16582933331735564,Train,False
2011-06-29 11:39:59,Work_On_Computer,9.2,0,0.0,Wednesday,0,11:39:59,0.2336666723879739,Train,False
2011-06-29 11:49:21,Cook_Lunch,1.25,0,0.0,Wednesday,0,11:49:21,-0.21332830417756876,Train,False
2011-06-29 11:51:34,Eat_Lunch,4.35,0,0.0,Wednesday,0,11:51:34,-0.26523093196190367,Train,False
2011-06-29 11:56:50,Work_On_Computer,12.766666666666667,0,0.0,Wednesday,0,11:56:50,0.1664475374374331,Train,False
2011-06-29 12:10:12,Work_On_Computer,3.1166666666666667,0,0.0,Wednesday,0,12:10:12,0.2795102832159659,Train,False
2011-06-29 12:13:57,Work_On_Computer,68.81666666666666,0,0.0,Wednesday,0,12:13:57,-0.023850864392617466,Train,False
2011-06-29 13:27:19,Other_Activity,2.85,0,0.0,Wednesday,0,13:27:19,0.22519482747497366,Train,False
2011-06-29 13:30:10,Sleep,57.85,0,0.0,Wednesday,0,13:30:10,-0.3767171455947083,Train,False
2011-06-29 14:28:37,Toilet,3.6,0,0.0,Wednesday,0,14:28:37,0.4547213453427477,Train,False
2011-06-29 14:33:00,Other_Activity,7.166666666666667,0,0.0,Wednesday,0,14:33:00,0.2997568492738792,Train,False
2011-06-29 14:40:10,Work_On_Computer,28.6,0,0.0,Wednesday,0,14:40:10,0.4117524315590689,Train,False
2011-06-29 15:10:29,Leave_Home,2.283333333333333,0,0.0,Wednesday,0,15:10:29,0.4313880714189882,Train,False
2011-06-29 15:12:46,Other_Activity,152.35,0,0.0,Wednesday,0,15:12:46,-0.4133191745241495,Train,False
2011-06-29 17:45:43,Cook,7.8,0,0.0,Wednesday,0,17:45:43,0.6709909047289347,Train,False
2011-06-29 17:54:21,Eat,2.933333333333333,0,0.0,Wednesday,0,17:54:21,0.6680895786584541,Train,False
2011-06-29 17:57:48,Watch_TV,2.1166666666666667,0,0.0,Wednesday,0,17:57:48,0.6208324535278216,Train,False
2011-06-29 17:59:55,Other_Activity,19.616666666666667,0,0.0,Wednesday,0,17:59:55,0.4759159396840127,Train,False
2011-06-29 18:19:44,Wash_Dishes,2.083333333333333,0,0.0,Wednesday,0,18:19:44,-0.10339521741460574,Train,False
2011-06-29 18:21:56,Watch_TV,2.5166666666666666,0,0.0,Wednesday,0,18:21:56,0.6718502650320667,Train,False
2011-06-29 18:24:27,Other_Activity,2.25,0,0.0,Wednesday,0,18:24:27,0.5817658112341387,Train,False
2011-06-29 18:27:39,Toilet,1.2,0,0.0,Wednesday,0,18:27:39,0.7109588310393108,Train,False
2011-06-29 18:28:59,Other_Activity,34.93333333333333,0,0.0,Wednesday,0,18:28:59,0.4951313428914503,Train,False
2011-06-29 19:03:55,Watch_TV,8.083333333333334,0,0.0,Wednesday,0,19:03:55,0.6802601352163826,Train,False
2011-06-29 19:12:49,Toilet,1.0333333333333334,0,0.0,Wednesday,0,19:12:49,0.7236738535098611,Train,False
2011-06-29 19:15:15,Other_Activity,85.7,0,0.0,Wednesday,0,19:15:15,0.22714387431193106,Train,False
2011-06-29 20:41:33,Work_On_Computer,25.58333333333333,0,0.0,Wednesday,0,20:41:33,0.7498586938940678,Train,False
2011-06-29 21:07:17,Step_Out,1.4166666666666667,0,0.0,Wednesday,0,21:07:17,0.36374949811750157,Train,False
2011-06-29 21:08:48,Work_On_Computer,28.73333333333333,0,0.0,Wednesday,0,21:08:48,0.7527212711006683,Train,False
2011-06-29 21:37:49,Groom,3.2,0,0.0,Wednesday,0,21:37:49,0.5532535067243335,Train,False
2011-06-29 21:42:46,Dress,1.3166666666666669,0,0.0,Wednesday,0,21:42:46,0.5256284507626446,Train,False
2011-06-29 21:44:31,Sleep,531.6,3,7.066666666666663,Wednesday,0,21:44:31,-1.5077836072750384,Train,False
2011-06-30 06:44:22,Personal_Hygiene,12.366666666666667,0,0.0,Thursday,0,06:44:22,0.2208235417128723,Train,False
2011-06-30 06:57:54,Dress,3.2,0,0.0,Thursday,0,06:57:54,0.3829412105554962,Train,False
2011-06-30 07:01:20,Drink,3.6,0,0.0,Thursday,0,07:01:20,0.44690361596344025,Train,False
2011-06-30 07:05:45,Read,36.55,0,0.0,Thursday,0,07:05:45,0.4158353609482482,Train,False
2011-06-30 07:42:25,Drink,1.9,0,0.0,Thursday,0,07:42:25,0.42923348803209543,Train,False
2011-06-30 07:44:27,Read,77.8,0,0.0,Thursday,0,07:44:27,0.17444089388157666,Train,False
2011-06-30 09:02:49,Groom,7.033333333333333,0,0.0,Thursday,0,09:02:49,0.1921853833132274,Train,False
2011-06-30 09:10:35,Dress,3.333333333333333,0,0.0,Thursday,0,09:10:35,0.2853770841402561,Train,False
2011-06-30 09:13:55,Other_Activity,1.2333333333333334,0,0.0,Thursday,0,09:13:55,0.35735590743292445,Train,False
2011-06-30 09:15:09,Toilet,2.05,0,0.0,Thursday,0,09:15:09,0.45144103141669056,Train,False
2011-06-30 09:17:42,Leave_Home,3.15,0,0.0,Thursday,0,09:17:42,0.24822883892717798,Train,False
2011-06-30 09:20:51,Other_Activity,99.11666666666666,0,0.0,Thursday,0,09:20:51,-0.18339508037689414,Train,False
2011-06-30 11:00:18,Toilet,2.25,0,0.0,Thursday,0,11:00:18,0.2599757486659388,Train,False
2011-06-30 11:03:23,Work_At_Desk,2.783333333333333,0,0.0,Thursday,0,11:03:23,0.09621723086958313,Train,False
2011-06-30 11:07:18,Other_Activity,175.4,0,0.0,Thursday,0,11:07:18,-0.9759154892575537,Train,False
2011-06-30 14:03:00,Work_On_Computer,20.78333333333333,0,0.0,Thursday,0,14:03:00,0.4713938133885737,Train,False
2011-06-30 14:24:40,Work_On_Computer,1.45,0,0.0,Thursday,0,14:24:40,0.4669898120783324,Train,False
2011-06-30 14:27:23,Dress,2.9833333333333334,0,0.0,Thursday,0,14:27:23,0.19969670861958047,Train,False
2011-06-30 14:31:22,Leave_Home,4.7,0,0.0,Thursday,0,14:31:22,0.33123803436402643,Train,False
2011-06-30 14:36:04,Other_Activity,18.48333333333333,0,0.0,Thursday,0,14:36:04,0.24508458666687186,Train,False
2011-06-30 14:55:47,Leave_Home,3.55,0,0.0,Thursday,0,14:55:47,0.2965453520932025,Train,False
2011-06-30 14:59:20,Other_Activity,77.61666666666666,0,0.0,Thursday,0,14:59:20,-0.10379767255971817,Train,False
2011-06-30 16:17:16,Wash_Dishes,3.9166666666666665,0,0.0,Thursday,0,16:17:16,-0.23001305593541452,Train,False
2011-06-30 16:21:46,Wash_Dishes,1.4166666666666667,0,0.0,Thursday,0,16:21:46,-0.2294665463618093,Train,False
2011-06-30 16:23:17,Other_Activity,1.0833333333333333,0,0.0,Thursday,0,16:23:17,0.4575130391412987,Train,False
2011-06-30 16:25:27,Work_On_Computer,19.98333333333333,0,0.0,Thursday,0,16:25:27,0.6020338627204901,Train,False
2011-06-30 16:46:00,Watch_TV,20.2,0,0.0,Thursday,0,16:46:00,0.4450364758538448,Train,False
2011-06-30 17:06:12,Other_Activity,1.2666666666666666,0,0.0,Thursday,0,17:06:12,0.5361403770972913,Train,False
2011-06-30 17:07:29,Wash_Dishes,1.7333333333333334,0,0.0,Thursday,0,17:07:29,-0.16446625845758875,Train,False
2011-06-30 17:09:25,Work_At_Table,2.783333333333333,0,0.0,Thursday,0,17:09:25,-0.08578797473739407,Train,False
2011-06-30 17:14:17,Other_Activity,2.6666666666666665,0,0.0,Thursday,0,17:14:17,0.5438814142903708,Train,False
2011-06-30 17:16:57,Work_At_Table,6.366666666666666,0,0.0,Thursday,0,17:16:57,-0.11039472016713281,Train,False
2011-06-30 17:24:16,Work_At_Table,12.366666666666667,0,0.0,Thursday,0,17:24:16,-0.1776623805576638,Train,False
2011-06-30 17:36:38,Entertain_Guests,51.9,0,0.0,Thursday,0,17:36:38,-0.5030421930712206,Train,False
2011-06-30 18:29:04,Other_Activity,110.53333333333332,0,0.0,Thursday,0,18:29:04,-0.000436192953189897,Train,False
2011-06-30 20:19:53,Entertain_Guests,57.68333333333333,0,0.0,Thursday,0,20:19:53,-0.49168381970709313,Train,False
2011-06-30 21:17:36,Leave_Home,4.3,0,0.0,Thursday,0,21:17:36,0.5947248057818392,Train,False
2011-06-30 21:21:54,Other_Activity,5.8,0,0.0,Thursday,0,21:21:54,0.5815295311806761,Train,False
2011-06-30 21:28:00,Evening_Meds,1.8666666666666667,0,0.0,Thursday,0,21:28:00,-0.03742841528723368,Train,False
2011-06-30 21:29:55,Other_Activity,2.5166666666666666,0,0.0,Thursday,0,21:29:55,0.583200557195885,Train,False
2011-06-30 21:32:26,Work_On_Computer,63.23333333333333,0,0.0,Thursday,0,21:32:26,0.5262315373200689,Train,False
2011-06-30 22:35:40,Other_Activity,2.433333333333333,0,0.0,Thursday,0,22:35:40,0.5667779292666105,Train,False
2011-06-30 22:38:06,Watch_TV,14.216666666666669,0,0.0,Thursday,0,22:38:06,0.5774431902758228,Train,False
2011-06-30 22:52:24,Dress,1.3666666666666667,0,0.0,Thursday,0,22:52:24,0.48201901426800503,Train,False
2011-06-30 22:54:02,Groom,3.0166666666666666,0,0.0,Thursday,0,22:54:02,0.5246988284983413,Train,False
2011-06-30 22:57:17,Dress,1.7,0,0.0,Thursday,0,22:57:17,0.4850962650269208,Train,False
2011-06-30 22:59:24,Sleep,488.4166666666666,1,1.8166666666666629,Thursday,0,22:59:24,-1.1912178107109799,Train,False
2011-07-01 07:10:36,Personal_Hygiene,6.533333333333333,0,0.0,Friday,0,07:10:36,0.09864330569608197,Train,False
2011-07-01 07:17:46,Other_Activity,1.5333333333333334,0,0.0,Friday,0,07:17:46,0.31733766886441406,Train,False
2011-07-01 07:19:18,Dress,4.816666666666666,0,0.0,Friday,0,07:19:18,0.2116162370473648,Train,False
2011-07-01 07:24:59,Cook_Breakfast,3.5,0,0.0,Friday,0,07:24:59,0.31387744048528593,Train,False
2011-07-01 07:28:49,Cook_Breakfast,1.25,0,0.0,Friday,0,07:28:49,0.2995176448461797,Train,False
2011-07-01 07:30:49,Eat_Breakfast,16.6,0,0.0,Friday,0,07:30:49,0.2656819949456934,Train,False
2011-07-01 07:47:25,Read,64.15,0,0.0,Friday,0,07:47:25,0.02647466063157701,Train,False
2011-07-01 08:53:33,Other_Activity,1.3333333333333333,0,0.0,Friday,0,08:53:33,0.23408628978556767,Train,False
2011-07-01 08:57:16,Other_Activity,58.91666666666666,0,0.0,Friday,0,08:57:16,-0.00807028043487012,Train,False
2011-07-01 09:56:33,Groom,8.5,0,0.0,Friday,0,09:56:33,-0.21306239258197,Train,False
2011-07-01 10:05:21,Dress,6.033333333333333,0,0.0,Friday,0,10:05:21,0.020758066956832407,Train,False
2011-07-01 10:12:07,Groom,2.85,0,0.0,Friday,0,10:12:07,-0.1902442609823496,Train,False
2011-07-01 10:15:28,Work_On_Computer,24.766666666666666,0,0.0,Friday,0,10:15:28,0.040617075140090074,Train,False
2011-07-01 10:40:42,Leave_Home,4.1,0,0.0,Friday,0,10:40:42,-0.1907416881428615,Train,False
2011-07-01 10:44:48,Other_Activity,157.35,0,0.0,Friday,0,10:44:48,-1.052779104638255,Train,False
2011-07-01 13:22:26,Other_Activity,2.6,0,0.0,Friday,0,13:22:26,0.05459253196934458,Train,False
2011-07-01 13:25:02,Work_At_Desk,5.033333333333333,0,0.0,Friday,0,13:25:02,0.03845340257069936,Train,False
2011-07-01 13:30:04,Other_Activity,1.5166666666666666,0,0.0,Friday,0,13:30:04,0.04172765006758398,Train,False
2011-07-01 13:31:35,Work_On_Computer,41.8,0,0.0,Friday,0,13:31:35,0.019846191893654403,Train,False
2011-07-01 14:13:57,Leave_Home,1.8666666666666667,0,0.0,Friday,0,14:13:57,0.16130238184944315,Train,False
2011-07-01 14:15:49,Other_Activity,6.583333333333333,0,0.0,Friday,0,14:15:49,0.15676312760008415,Train,False
2011-07-01 14:22:33,Other_Activity,2.25,0,0.0,Friday,0,14:22:33,0.16294755341595848,Train,False
2011-07-01 14:24:48,Read,16.85,0,0.0,Friday,0,14:24:48,0.16981605457951252,Train,False
2011-07-01 14:41:39,Other_Activity,2.25,0,0.0,Friday,0,14:41:39,0.14136106798499223,Train,False
2011-07-01 14:43:54,Work_On_Computer,44.3,0,0.0,Friday,0,14:43:54,0.10173620127921279,Train,False
2011-07-01 15:29:13,Other_Activity,1.15,0,0.0,Friday,0,15:29:13,0.21186334367956014,Train,False
2011-07-01 15:30:24,Read,34.0,0,0.0,Friday,0,15:30:24,0.18059415242076649,Train,False
2011-07-01 16:04:24,Other_Activity,2.5,0,0.0,Friday,0,16:04:24,0.3130276864697831,Train,False
2011-07-01 16:06:54,Watch_TV,63.96666666666667,0,0.0,Friday,0,16:06:54,-0.02368391497165967,Train,False
2011-07-01 17:11:17,Toilet,2.7666666666666666,0,0.0,Friday,0,17:11:17,0.4805921609059584,Train,False
2011-07-01 17:14:10,Dress,1.4666666666666666,0,0.0,Friday,0,17:14:10,0.2332490128563642,Train,False
2011-07-01 17:15:38,Watch_TV,41.73333333333333,0,0.0,Friday,0,17:15:38,0.16226194280101,Train,False
2011-07-01 17:57:41,Wash_Dishes,2.85,0,0.0,Friday,0,17:57:41,-0.45888961764577085,Train,False
2011-07-01 18:02:24,Watch_TV,3.4,0,0.0,Friday,0,18:02:24,0.4435346937790349,Train,False
2011-07-01 18:05:48,Other_Activity,13.65,0,0.0,Friday,0,18:05:48,0.3450191342919591,Train,False
2011-07-01 18:19:38,Wash_Dishes,2.183333333333333,0,0.0,Friday,0,18:19:38,-0.42216035230949656,Train,False
2011-07-01 18:21:55,Toilet,1.1333333333333333,0,0.0,Friday,0,18:21:55,0.46487150365603097,Train,False
2011-07-01 18:23:25,Work_On_Computer,7.683333333333334,0,0.0,Friday,0,18:23:25,0.47360790248109147,Train,False
2011-07-01 18:33:01,Other_Activity,35.11666666666667,0,0.0,Friday,0,18:33:01,0.2517592695374022,Train,False
2011-07-01 19:08:08,Toilet,1.7166666666666666,0,0.0,Friday,0,19:08:08,0.4958310845136736,Train,False
2011-07-01 19:10:54,Other_Activity,192.21666666666667,0,0.0,Friday,0,19:10:54,-0.6402350784256461,Train,False
2011-07-01 22:23:29,Work_On_Computer,18.95,0,0.0,Friday,0,22:23:29,0.4404060156047618,Train,False
2011-07-01 22:43:27,Work_On_Computer,19.566666666666663,0,0.0,Friday,0,22:43:27,0.4445237079663749,Train,False
2011-07-01 23:03:44,Toilet,2.05,0,0.0,Friday,0,23:03:44,0.3974854911679027,Train,False
2011-07-01 23:06:31,Dress,5.266666666666667,0,0.0,Friday,0,23:06:31,0.16353898193199246,Train,False
2011-07-01 23:11:48,Sleep,474.3333333333333,0,0.0,Friday,0,23:11:48,-1.2358391437918792,Train,False
2011-07-02 07:06:38,Other_Activity,1.3333333333333333,0,0.0,Saturday,1,07:06:38,0.26150840888069915,Train,False
2011-07-02 07:07:58,Personal_Hygiene,11.6,0,0.0,Saturday,1,07:07:58,-0.040453055143753296,Train,False
2011-07-02 07:19:45,Dress,4.666666666666667,0,0.0,Saturday,1,07:19:45,0.1491831848187653,Train,False
2011-07-02 07:24:50,Personal_Hygiene,3.4166666666666665,0,0.0,Saturday,1,07:24:50,0.014681301062142604,Train,False
2011-07-02 07:28:26,Dress,5.616666666666666,0,0.0,Saturday,1,07:28:26,0.14138558201049098,Train,False
2011-07-02 07:35:01,Cook_Breakfast,8.916666666666666,0,0.0,Saturday,1,07:35:01,0.20143131596391517,Train,False
2011-07-02 07:44:46,Eat_Breakfast,2.316666666666667,0,0.0,Saturday,1,07:44:46,0.24915898929629807,Train,False
2011-07-02 07:48:11,Eat_Breakfast,13.933333333333334,0,0.0,Saturday,1,07:48:11,0.15745273040300636,Train,False
2011-07-02 08:02:27,Wash_Breakfast_Dishes,1.3333333333333333,0,0.0,Saturday,1,08:02:27,0.2274024021828556,Train,False
2011-07-02 08:03:59,Work_On_Computer,138.7,0,0.0,Saturday,1,08:03:59,-0.8338538007040407,Train,False
2011-07-02 10:23:00,Wash_Breakfast_Dishes,2.5166666666666666,0,0.0,Saturday,1,10:23:00,0.009667422681788254,Train,False
2011-07-02 10:26:39,Other_Activity,1.2833333333333334,0,0.0,Saturday,1,10:26:39,-0.02322516117755874,Train,False
2011-07-02 10:29:12,Work_On_Computer,2.4166666666666665,0,0.0,Saturday,1,10:29:12,-0.07967057668674,Train,False
2011-07-02 10:31:53,Work_On_Computer,33.766666666666666,0,0.0,Saturday,1,10:31:53,-0.2121253988802382,Train,False
2011-07-02 11:06:21,Wash_Breakfast_Dishes,2.8666666666666667,0,0.0,Saturday,1,11:06:21,-0.1278222367888751,Train,False
2011-07-02 11:09:33,Work_On_Computer,55.3,0,0.0,Saturday,1,11:09:33,-0.4312183465822124,Train,False
2011-07-02 12:05:04,Cook_Lunch,2.716666666666667,0,0.0,Saturday,1,12:05:04,-0.6035030077991062,Train,False
2011-07-02 12:07:53,Eat_Lunch,12.2,0,0.0,Saturday,1,12:07:53,-0.7698685628502085,Train,False
2011-07-02 12:21:34,Work_On_Computer,193.5,0,0.0,Saturday,1,12:21:34,-1.5390574861944504,Train,False
2011-07-02 15:35:17,Toilet,1.0166666666666666,0,0.0,Saturday,1,15:35:17,0.22290665935696077,Train,False
2011-07-02 15:37:08,Leave_Home,4.233333333333333,0,0.0,Saturday,1,15:37:08,0.051104302560468974,Train,False
2011-07-02 15:41:22,Other_Activity,22.53333333333333,0,0.0,Saturday,1,15:41:22,-0.020825073591598922,Train,False
2011-07-02 16:04:09,Drink,4.35,0,0.0,Saturday,1,16:04:09,0.33312067891453606,Train,False
2011-07-02 16:08:39,Work_At_Desk,6.8,0,0.0,Saturday,1,16:08:39,0.21712619683954137,Train,False
2011-07-02 16:15:27,Other_Activity,1.0333333333333334,0,0.0,Saturday,1,16:15:27,0.17376528016353757,Train,False
2011-07-02 16:16:29,Work_On_Computer,33.45,0,0.0,Saturday,1,16:16:29,0.2579075916808367,Train,False
2011-07-02 16:49:56,Other_Activity,2.2,0,0.0,Saturday,1,16:49:56,0.1338032097082074,Train,False
2011-07-02 16:52:08,Watch_TV,8.1,0,0.0,Saturday,1,16:52:08,0.2145543639881893,Train,False
2011-07-02 17:00:45,Work_On_Computer,12.666666666666666,0,0.0,Saturday,1,17:00:45,0.39776968192095574,Train,False
2011-07-02 17:14:13,Work_On_Computer,2.533333333333333,0,0.0,Saturday,1,17:14:13,0.4134332091606179,Train,False
2011-07-02 17:17:41,Watch_TV,35.516666666666666,0,0.0,Saturday,1,17:17:41,0.1483436769291381,Train,False
2011-07-02 17:53:24,Cook_Dinner,5.816666666666666,0,0.0,Saturday,1,17:53:24,0.3500525610232497,Train,False
2011-07-02 17:59:54,Eat_Dinner,2.7,0,0.0,Saturday,1,17:59:54,0.3390771547804019,Train,False
2011-07-02 18:02:36,Other_Activity,10.05,0,0.0,Saturday,1,18:02:36,0.23258984911237657,Train,False
2011-07-02 18:12:39,Wash_Dinner_Dishes,1.2833333333333334,0,0.0,Saturday,1,18:12:39,0.3994252917700238,Train,False
2011-07-02 18:14:48,Watch_TV,1.4833333333333334,0,0.0,Saturday,1,18:14:48,0.3731359180286507,Train,False
2011-07-02 18:16:17,Other_Activity,29.316666666666663,0,0.0,Saturday,1,18:16:17,0.15872775916676757,Train,False
2011-07-02 18:46:09,Other_Activity,2.1666666666666665,0,0.0,Saturday,1,18:46:09,0.27012637223922376,Train,False
2011-07-02 18:48:19,Watch_TV,35.2,0,0.0,Saturday,1,18:48:19,0.1666531256557893,Train,False
2011-07-02 19:25:47,Other_Activity,2.316666666666667,0,0.0,Saturday,1,19:25:47,0.31638245778861557,Train,False
2011-07-02 19:29:08,Watch_TV,51.75,0,0.0,Saturday,1,19:29:08,0.09453065455731886,Train,False
2011-07-02 20:21:06,Drink,1.45,0,0.0,Saturday,1,20:21:06,0.4487232664917204,Train,False
2011-07-02 20:23:24,Watch_TV,36.91666666666666,0,0.0,Saturday,1,20:23:24,0.1971003040881332,Train,False
2011-07-02 21:00:26,Dress,1.4,0,0.0,Saturday,1,21:00:26,0.19088717214639014,Train,False
2011-07-02 21:02:11,Other_Activity,1.3666666666666667,0,0.0,Saturday,1,21:02:11,0.3215048156325493,Train,False
2011-07-02 21:03:33,Evening_Meds,1.15,0,0.0,Saturday,1,21:03:33,-0.6283292772917445,Train,False
2011-07-02 21:05:40,Watch_TV,89.2,0,0.0,Saturday,1,21:05:40,-0.21113116526101147,Train,False
2011-07-02 22:34:55,Sleep,481.53333333333336,1,3.1166666666666742,Saturday,1,22:34:55,-1.8640322777319884,Train,False
2011-07-03 06:40:45,Personal_Hygiene,8.083333333333334,0,0.0,Sunday,1,06:40:45,-0.18037092127905052,Train,False
