Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score
Other_Activity,2011-06-28 16:28:22,1.05,0,0.0,Tuesday,0,16:28:22,0.9563530584025342
Watch_TV,2011-06-28 16:29:25,27.866666666666667,0,0.0,Tuesday,0,16:29:25,0.9165323829130401
Cook_Dinner,2011-06-28 16:59:39,3.9166666666666665,0,0.0,Tuesday,0,16:59:39,0.948723433915637
Other_Activity,2011-06-28 17:03:35,1.8333333333333333,0,0.0,Tuesday,0,17:03:35,0.9639191671547606
Watch_TV,2011-06-28 17:07:03,11.35,0,0.0,Tuesday,0,17:07:03,0.9464907145485018
Cook_Dinner,2011-06-28 17:18:33,5.066666666666666,0,0.0,Tuesday,0,17:18:33,0.9610137711991926
Entertain_Guests,2011-06-28 17:23:37,62.35,0,0.0,Tuesday,0,17:23:37,0.7682582361724012
Leave_Home,2011-06-28 18:26:02,2.0166666666666666,0,0.0,Tuesday,0,18:26:02,0.949305786528938
Other_Activity,2011-06-28 18:28:03,100.46666666666668,0,0.0,Tuesday,0,18:28:03,0.8693504251423392
Other_Activity,2011-06-28 20:08:41,2.9166666666666665,0,0.0,Tuesday,0,20:08:41,0.9731761269912463
Other_Activity,2011-06-28 20:12:31,19.15,0,0.0,Tuesday,0,20:12:31,0.9531772300942468
Work_On_Computer,2011-06-28 20:31:58,23.316666666666663,0,0.0,Tuesday,0,20:31:58,0.9641530434484068
Dress,2011-06-28 20:55:42,6.283333333333333,0,0.0,Tuesday,0,20:55:42,0.9452732350129939
Cook,2011-06-28 21:03:18,3.75,0,0.0,Tuesday,0,21:03:18,0.9770150759925003
Eat,2011-06-28 21:07:21,3.8333333333333335,0,0.0,Tuesday,0,21:07:21,0.9744321925937115
Other_Activity,2011-06-28 21:11:53,14.383333333333333,0,0.0,Tuesday,0,21:11:53,0.9589470896753471
Work_On_Computer,2011-06-28 21:26:44,13.15,0,0.0,Tuesday,0,21:26:44,0.9746684921951065
Work_On_Computer,2011-06-28 21:40:48,5.0,0,0.0,Tuesday,0,21:40:48,0.980127509748808
Other_Activity,2011-06-28 21:46:41,2.15,0,0.0,Tuesday,0,21:46:41,0.9728231595282113
Groom,2011-06-28 21:48:55,1.7166666666666666,0,0.0,Tuesday,0,21:48:55,0.9484076938872568
Dress,2011-06-28 21:50:52,1.75,0,0.0,Tuesday,0,21:50:52,0.9542369817589356
Other_Activity,2011-06-28 21:52:37,1.2666666666666666,0,0.0,Tuesday,0,21:52:37,0.9724679727117372
Read,2011-06-28 21:53:53,39.266666666666666,0,0.0,Tuesday,0,21:53:53,0.9369183746886093
Read,2011-06-28 22:33:51,10.033333333333331,0,0.0,Tuesday,0,22:33:51,0.9646833642869954
Personal_Hygiene,2011-06-29 06:58:43,5.116666666666666,0,0.0,Wednesday,0,06:58:43,0.9307514668441993
Bathe,2011-06-29 07:03:50,6.666666666666667,0,0.0,Wednesday,0,07:03:50,0.9287834844810541
Dress,2011-06-29 07:11:55,3.583333333333333,0,0.0,Wednesday,0,07:11:55,0.9563515777051346
Work_On_Computer,2011-06-29 07:16:38,1.3833333333333333,0,0.0,Wednesday,0,07:16:38,0.979227686985853
Cook_Breakfast,2011-06-29 07:18:11,2.833333333333333,0,0.0,Wednesday,0,07:18:11,0.9703277354016591
Eat_Breakfast,2011-06-29 07:21:14,9.5,0,0.0,Wednesday,0,07:21:14,0.9646680969982688
Read,2011-06-29 07:30:44,19.016666666666666,0,0.0,Wednesday,0,07:30:44,0.9616518658017499
Wash_Breakfast_Dishes,2011-06-29 07:49:53,1.1,0,0.0,Wednesday,0,07:49:53,0.9651518833936042
Work_On_Computer,2011-06-29 07:51:10,54.91666666666666,0,0.0,Wednesday,0,07:51:10,0.9397901603226965
Toilet,2011-06-29 08:46:44,1.5666666666666669,0,0.0,Wednesday,0,08:46:44,0.97283876040069
Dress,2011-06-29 08:48:41,2.35,0,0.0,Wednesday,0,08:48:41,0.9471801703826794
Toilet,2011-06-29 08:51:12,1.0333333333333334,0,0.0,Wednesday,0,08:51:12,0.9703731336893698
Work_At_Desk,2011-06-29 08:52:32,3.3666666666666667,0,0.0,Wednesday,0,08:52:32,0.9479715348968696
Other_Activity,2011-06-29 08:56:30,82.11666666666666,0,0.0,Wednesday,0,08:56:30,0.8955299560688643
Personal_Hygiene,2011-06-29 10:18:59,6.033333333333333,0,0.0,Wednesday,0,10:18:59,0.9066663469393291
Dress,2011-06-29 10:25:29,5.966666666666667,0,0.0,Wednesday,0,10:25:29,0.9237080149105572
Other_Activity,2011-06-29 10:31:57,2.0,0,0.0,Wednesday,0,10:31:57,0.9456640460759568
Personal_Hygiene,2011-06-29 10:34:01,1.2333333333333334,0,0.0,Wednesday,0,10:34:01,0.9054997474399727
Other_Activity,2011-06-29 10:35:15,5.966666666666667,0,0.0,Wednesday,0,10:35:15,0.9389184257754516
Work_On_Computer,2011-06-29 10:42:14,48.06666666666667,0,0.0,Wednesday,0,10:42:14,0.9237320753456832
Other_Activity,2011-06-29 11:31:07,6.3,0,0.0,Wednesday,0,11:31:07,0.9159135557109584
Cook_Lunch,2011-06-29 11:37:41,2.183333333333333,0,0.0,Wednesday,0,11:37:41,0.8669437341662124
Work_On_Computer,2011-06-29 11:39:59,9.2,0,0.0,Wednesday,0,11:39:59,0.9232195775589478
Cook_Lunch,2011-06-29 11:49:21,1.25,0,0.0,Wednesday,0,11:49:21,0.8580634920533892
Eat_Lunch,2011-06-29 11:51:34,4.35,0,0.0,Wednesday,0,11:51:34,0.8502150256721346
Work_On_Computer,2011-06-29 11:56:50,12.766666666666667,0,0.0,Wednesday,0,11:56:50,0.9105802365070843
Work_On_Computer,2011-06-29 12:10:12,3.1166666666666667,0,0.0,Wednesday,0,12:10:12,0.9444662979519172
Work_On_Computer,2011-06-29 12:13:57,68.81666666666666,0,0.0,Wednesday,0,12:13:57,0.8817213713374026
Other_Activity,2011-06-29 13:27:19,2.85,0,0.0,Wednesday,0,13:27:19,0.9428292469894909
Toilet,2011-06-29 14:28:37,3.6,0,0.0,Wednesday,0,14:28:37,0.966619997933813
Other_Activity,2011-06-29 14:33:00,7.166666666666667,0,0.0,Wednesday,0,14:33:00,0.9512823761585508
Work_On_Computer,2011-06-29 14:40:10,28.6,0,0.0,Wednesday,0,14:40:10,0.9546818666566982
Leave_Home,2011-06-29 15:10:29,2.283333333333333,0,0.0,Wednesday,0,15:10:29,0.9494062538661239
Other_Activity,2011-06-29 15:12:46,152.35,0,0.0,Wednesday,0,15:12:46,0.8358860862631441
Cook,2011-06-29 17:45:43,7.8,0,0.0,Wednesday,0,17:45:43,0.9913479430478771
Eat,2011-06-29 17:54:21,2.933333333333333,0,0.0,Wednesday,0,17:54:21,0.9874476657452359
Watch_TV,2011-06-29 17:57:48,2.1166666666666667,0,0.0,Wednesday,0,17:57:48,0.9750433386206107
Other_Activity,2011-06-29 17:59:55,19.616666666666667,0,0.0,Wednesday,0,17:59:55,0.9677224617682773
Wash_Dishes,2011-06-29 18:19:44,2.083333333333333,0,0.0,Wednesday,0,18:19:44,0.8685838969949908
Watch_TV,2011-06-29 18:21:56,2.5166666666666666,0,0.0,Wednesday,0,18:21:56,0.9837094704825226
Other_Activity,2011-06-29 18:24:27,2.25,0,0.0,Wednesday,0,18:24:27,0.9878167098789848
Toilet,2011-06-29 18:27:39,1.2,0,0.0,Wednesday,0,18:27:39,0.9962627847562392
Other_Activity,2011-06-29 18:28:59,34.93333333333333,0,0.0,Wednesday,0,18:28:59,0.9627536290715439
Watch_TV,2011-06-29 19:03:55,8.083333333333334,0,0.0,Wednesday,0,19:03:55,0.9819240762091
Toilet,2011-06-29 19:12:49,1.0333333333333334,0,0.0,Wednesday,0,19:12:49,0.9964705578569019
Other_Activity,2011-06-29 19:15:15,85.7,0,0.0,Wednesday,0,19:15:15,0.9053738583934867
Work_On_Computer,2011-06-29 20:41:33,25.58333333333333,0,0.0,Wednesday,0,20:41:33,0.992385480656084
Step_Out,2011-06-29 21:07:17,1.4166666666666667,0,0.0,Wednesday,0,21:07:17,0.9415169078518519
Work_On_Computer,2011-06-29 21:08:48,28.73333333333333,0,0.0,Wednesday,0,21:08:48,0.9892501588124863
Groom,2011-06-29 21:37:49,3.2,0,0.0,Wednesday,0,21:37:49,0.9682116143717633
Dress,2011-06-29 21:42:46,1.3166666666666669,0,0.0,Wednesday,0,21:42:46,0.9698011357500229
Personal_Hygiene,2011-06-30 06:44:22,12.366666666666667,0,0.0,Thursday,0,06:44:22,0.9179732995172862
Dress,2011-06-30 06:57:54,3.2,0,0.0,Thursday,0,06:57:54,0.9540885229500827
Drink,2011-06-30 07:01:20,3.6,0,0.0,Thursday,0,07:01:20,0.9684789090593768
Read,2011-06-30 07:05:45,36.55,0,0.0,Thursday,0,07:05:45,0.952110891681605
Drink,2011-06-30 07:42:25,1.9,0,0.0,Thursday,0,07:42:25,0.9681803032277674
Read,2011-06-30 07:44:27,77.8,0,0.0,Thursday,0,07:44:27,0.9122216409306824
Groom,2011-06-30 09:02:49,7.033333333333333,0,0.0,Thursday,0,09:02:49,0.9370560387291835
Dress,2011-06-30 09:10:35,3.333333333333333,0,0.0,Thursday,0,09:10:35,0.9432078556211333
Other_Activity,2011-06-30 09:13:55,1.2333333333333334,0,0.0,Thursday,0,09:13:55,0.959045382619595
Toilet,2011-06-30 09:15:09,2.05,0,0.0,Thursday,0,09:15:09,0.968881649827294
Leave_Home,2011-06-30 09:17:42,3.15,0,0.0,Thursday,0,09:17:42,0.9496729245391861
Other_Activity,2011-06-30 09:20:51,99.11666666666666,0,0.0,Thursday,0,09:20:51,0.8782029022028932
Toilet,2011-06-30 11:00:18,2.25,0,0.0,Thursday,0,11:00:18,0.9455579333763487
Work_At_Desk,2011-06-30 11:03:23,2.783333333333333,0,0.0,Thursday,0,11:03:23,0.9284460751464193
Other_Activity,2011-06-30 11:07:18,175.4,0,0.0,Thursday,0,11:07:18,0.7785509247925534
Work_On_Computer,2011-06-30 14:03:00,20.78333333333333,0,0.0,Thursday,0,14:03:00,0.9648287260632522
Work_On_Computer,2011-06-30 14:24:40,1.45,0,0.0,Thursday,0,14:24:40,0.9716141310351984
Dress,2011-06-30 14:27:23,2.9833333333333334,0,0.0,Thursday,0,14:27:23,0.9376731635149599
Leave_Home,2011-06-30 14:31:22,4.7,0,0.0,Thursday,0,14:31:22,0.9516097732128457
Other_Activity,2011-06-30 14:36:04,18.48333333333333,0,0.0,Thursday,0,14:36:04,0.9425153635376694
Leave_Home,2011-06-30 14:55:47,3.55,0,0.0,Thursday,0,14:55:47,0.9497006659109272
Other_Activity,2011-06-30 14:59:20,77.61666666666666,0,0.0,Thursday,0,14:59:20,0.885248447070931
Wash_Dishes,2011-06-30 16:17:16,3.9166666666666665,0,0.0,Thursday,0,16:17:16,0.868789030074932
Wash_Dishes,2011-06-30 16:21:46,1.4166666666666667,0,0.0,Thursday,0,16:21:46,0.8688639591078555
Other_Activity,2011-06-30 16:23:17,1.0833333333333333,0,0.0,Thursday,0,16:23:17,0.9732523784932969
Work_On_Computer,2011-06-30 16:25:27,19.98333333333333,0,0.0,Thursday,0,16:25:27,0.9821471249060109
Watch_TV,2011-06-30 16:46:00,20.2,0,0.0,Thursday,0,16:46:00,0.9591644947978183
Other_Activity,2011-06-30 17:06:12,1.2666666666666666,0,0.0,Thursday,0,17:06:12,0.9788934481092884
Wash_Dishes,2011-06-30 17:07:29,1.7333333333333334,0,0.0,Thursday,0,17:07:29,0.8744297628611023
Work_At_Table,2011-06-30 17:09:25,2.783333333333333,0,0.0,Thursday,0,17:09:25,0.8823287084515454
Other_Activity,2011-06-30 17:14:17,2.6666666666666665,0,0.0,Thursday,0,17:14:17,0.980023376561707
Work_At_Table,2011-06-30 17:16:57,6.366666666666666,0,0.0,Thursday,0,17:16:57,0.8747631586476672
Work_At_Table,2011-06-30 17:24:16,12.366666666666667,0,0.0,Thursday,0,17:24:16,0.8602520683505774
Entertain_Guests,2011-06-30 17:36:38,51.9,0,0.0,Thursday,0,17:36:38,0.7981417795255581
Other_Activity,2011-06-30 18:29:04,110.53333333333332,0,0.0,Thursday,0,18:29:04,0.8899380598205123
Entertain_Guests,2011-06-30 20:19:53,57.68333333333333,0,0.0,Thursday,0,20:19:53,0.7980020660633325
Leave_Home,2011-06-30 21:17:36,4.3,0,0.0,Thursday,0,21:17:36,0.9838207301652876
Other_Activity,2011-06-30 21:21:54,5.8,0,0.0,Thursday,0,21:21:54,0.9847705794234448
Evening_Meds,2011-06-30 21:28:00,1.8666666666666667,0,0.0,Thursday,0,21:28:00,0.8971499358686297
Other_Activity,2011-06-30 21:29:55,2.5166666666666666,0,0.0,Thursday,0,21:29:55,0.986360868259719
Work_On_Computer,2011-06-30 21:32:26,63.23333333333333,0,0.0,Thursday,0,21:32:26,0.9524463651624111
Other_Activity,2011-06-30 22:35:40,2.433333333333333,0,0.0,Thursday,0,22:35:40,0.9848886980275053
Watch_TV,2011-06-30 22:38:06,14.216666666666669,0,0.0,Thursday,0,22:38:06,0.978348165815712
Dress,2011-06-30 22:52:24,1.3666666666666667,0,0.0,Thursday,0,22:52:24,0.9663805083559318
Groom,2011-06-30 22:54:02,3.0166666666666666,0,0.0,Thursday,0,22:54:02,0.9749376199434664
Dress,2011-06-30 22:57:17,1.7,0,0.0,Thursday,0,22:57:17,0.9682973783110853
Personal_Hygiene,2011-07-01 07:10:36,6.533333333333333,0,0.0,Friday,0,07:10:36,0.9105421246956422
Other_Activity,2011-07-01 07:17:46,1.5333333333333334,0,0.0,Friday,0,07:17:46,0.9504959810537893
Dress,2011-07-01 07:19:18,4.816666666666666,0,0.0,Friday,0,07:19:18,0.9310902602570963
Cook_Breakfast,2011-07-01 07:24:59,3.5,0,0.0,Friday,0,07:24:59,0.9450759547475814
Cook_Breakfast,2011-07-01 07:28:49,1.25,0,0.0,Friday,0,07:28:49,0.9434871656679585
Eat_Breakfast,2011-07-01 07:30:49,16.6,0,0.0,Friday,0,07:30:49,0.9339161838310254
Read,2011-07-01 07:47:25,64.15,0,0.0,Friday,0,07:47:25,0.9017315292907249
Other_Activity,2011-07-01 08:53:33,1.3333333333333333,0,0.0,Friday,0,08:53:33,0.9426869423645317
Other_Activity,2011-07-01 08:57:16,58.91666666666666,0,0.0,Friday,0,08:57:16,0.8959260759431265
Groom,2011-07-01 09:56:33,8.5,0,0.0,Friday,0,09:56:33,0.9011634283292945
Dress,2011-07-01 10:05:21,6.033333333333333,0,0.0,Friday,0,10:05:21,0.9093971785948847
Groom,2011-07-01 10:12:07,2.85,0,0.0,Friday,0,10:12:07,0.9119196718239646
Work_On_Computer,2011-07-01 10:15:28,24.766666666666666,0,0.0,Friday,0,10:15:28,0.9245591463894113
Leave_Home,2011-07-01 10:40:42,4.1,0,0.0,Friday,0,10:40:42,0.9075853149025406
Other_Activity,2011-07-01 10:44:48,157.35,0,0.0,Friday,0,10:44:48,0.7799125087253284
Other_Activity,2011-07-01 13:22:26,2.6,0,0.0,Friday,0,13:22:26,0.9284844799017966
Work_At_Desk,2011-07-01 13:25:02,5.033333333333333,0,0.0,Friday,0,13:25:02,0.9240258112552506
Other_Activity,2011-07-01 13:30:04,1.5166666666666666,0,0.0,Friday,0,13:30:04,0.9258157013072525
Work_On_Computer,2011-07-01 13:31:35,41.8,0,0.0,Friday,0,13:31:35,0.9053735973832264
Leave_Home,2011-07-01 14:13:57,1.8666666666666667,0,0.0,Friday,0,14:13:57,0.9318059036265104
Other_Activity,2011-07-01 14:15:49,6.583333333333333,0,0.0,Friday,0,14:15:49,0.9350007098863173
Other_Activity,2011-07-01 14:22:33,2.25,0,0.0,Friday,0,14:22:33,0.9378437159634592
Read,2011-07-01 14:24:48,16.85,0,0.0,Friday,0,14:24:48,0.933425171155424
Other_Activity,2011-07-01 14:41:39,2.25,0,0.0,Friday,0,14:41:39,0.9355135761124411
Work_On_Computer,2011-07-01 14:43:54,44.3,0,0.0,Friday,0,14:43:54,0.9141569176679424
Other_Activity,2011-07-01 15:29:13,1.15,0,0.0,Friday,0,15:29:13,0.945672152219077
Read,2011-07-01 15:30:24,34.0,0,0.0,Friday,0,15:30:24,0.9279098119841643
Other_Activity,2011-07-01 16:04:24,2.5,0,0.0,Friday,0,16:04:24,0.9561605685771011
Watch_TV,2011-07-01 16:06:54,63.96666666666667,0,0.0,Friday,0,16:06:54,0.886091772340362
Toilet,2011-07-01 17:11:17,2.7666666666666666,0,0.0,Friday,0,17:11:17,0.9722270008198794
Dress,2011-07-01 17:14:10,1.4666666666666666,0,0.0,Friday,0,17:14:10,0.9399880548837231
Watch_TV,2011-07-01 17:15:38,41.73333333333333,0,0.0,Friday,0,17:15:38,0.9177673723253444
Wash_Dishes,2011-07-01 17:57:41,2.85,0,0.0,Friday,0,17:57:41,0.8449779413780215
Watch_TV,2011-07-01 18:02:24,3.4,0,0.0,Friday,0,18:02:24,0.9702943623916204
Other_Activity,2011-07-01 18:05:48,13.65,0,0.0,Friday,0,18:05:48,0.9551332081079352
Wash_Dishes,2011-07-01 18:19:38,2.183333333333333,0,0.0,Friday,0,18:19:38,0.8519732454841064
Toilet,2011-07-01 18:21:55,1.1333333333333333,0,0.0,Friday,0,18:21:55,0.9712123504837111
Work_On_Computer,2011-07-01 18:23:25,7.683333333333334,0,0.0,Friday,0,18:23:25,0.9744088693702683
Other_Activity,2011-07-01 18:33:01,35.11666666666667,0,0.0,Friday,0,18:33:01,0.9347890496480027
Toilet,2011-07-01 19:08:08,1.7166666666666666,0,0.0,Friday,0,19:08:08,0.9743479178356501
Other_Activity,2011-07-01 19:10:54,192.21666666666667,0,0.0,Friday,0,19:10:54,0.7933699833577853
Work_On_Computer,2011-07-01 22:23:29,18.95,0,0.0,Friday,0,22:23:29,0.9618958055792469
Work_On_Computer,2011-07-01 22:43:27,19.566666666666663,0,0.0,Friday,0,22:43:27,0.9636911398375576
Toilet,2011-07-01 23:03:44,2.05,0,0.0,Friday,0,23:03:44,0.960701163735577
Dress,2011-07-01 23:06:31,5.266666666666667,0,0.0,Friday,0,23:06:31,0.9326943348326997
Other_Activity,2011-07-02 07:06:38,1.3333333333333333,0,0.0,Saturday,1,07:06:38,0.9306162436477572
Personal_Hygiene,2011-07-02 07:07:58,11.6,0,0.0,Saturday,1,07:07:58,0.8739995877826503
Dress,2011-07-02 07:19:45,4.666666666666667,0,0.0,Saturday,1,07:19:45,0.9065656526890481
Personal_Hygiene,2011-07-02 07:24:50,3.4166666666666665,0,0.0,Saturday,1,07:24:50,0.8896464207237518
Dress,2011-07-02 07:28:26,5.616666666666666,0,0.0,Saturday,1,07:28:26,0.9044093265520744
Cook_Breakfast,2011-07-02 07:35:01,8.916666666666666,0,0.0,Saturday,1,07:35:01,0.9102375947486662
Eat_Breakfast,2011-07-02 07:44:46,2.316666666666667,0,0.0,Saturday,1,07:44:46,0.9209283483902481
Eat_Breakfast,2011-07-02 07:48:11,13.933333333333334,0,0.0,Saturday,1,07:48:11,0.9032309039873806
Wash_Breakfast_Dishes,2011-07-02 08:02:27,1.3333333333333333,0,0.0,Saturday,1,08:02:27,0.9221743104284618
Work_On_Computer,2011-07-02 08:03:59,138.7,0,0.0,Saturday,1,08:03:59,0.7843250859131331
Wash_Breakfast_Dishes,2011-07-02 10:23:00,2.5166666666666666,0,0.0,Saturday,1,10:23:00,0.9005045877504708
Other_Activity,2011-07-02 10:26:39,1.2833333333333334,0,0.0,Saturday,1,10:26:39,0.8978490367174323
Work_On_Computer,2011-07-02 10:29:12,2.4166666666666665,0,0.0,Saturday,1,10:29:12,0.9003521100548844
Work_On_Computer,2011-07-02 10:31:53,33.766666666666666,0,0.0,Saturday,1,10:31:53,0.8737907751441343
Wash_Breakfast_Dishes,2011-07-02 11:06:21,2.8666666666666667,0,0.0,Saturday,1,11:06:21,0.8839820984819542
Work_On_Computer,2011-07-02 11:09:33,55.3,0,0.0,Saturday,1,11:09:33,0.8456527202047821
Cook_Lunch,2011-07-02 12:05:04,2.716666666666667,0,0.0,Saturday,1,12:05:04,0.8284702740240993
Eat_Lunch,2011-07-02 12:07:53,12.2,0,0.0,Saturday,1,12:07:53,0.8025609259317351
Work_On_Computer,2011-07-02 12:21:34,193.5,0,0.0,Saturday,1,12:21:34,0.713331380106205
Toilet,2011-07-02 15:35:17,1.0166666666666666,0,0.0,Saturday,1,15:35:17,0.9218217151879688
Leave_Home,2011-07-02 15:37:08,4.233333333333333,0,0.0,Saturday,1,15:37:08,0.8970613780156004
Other_Activity,2011-07-02 15:41:22,22.53333333333333,0,0.0,Saturday,1,15:41:22,0.8804501429996464
Drink,2011-07-02 16:04:09,4.35,0,0.0,Saturday,1,16:04:09,0.940818496300398
Work_At_Desk,2011-07-02 16:08:39,6.8,0,0.0,Saturday,1,16:08:39,0.9193552553116601
Other_Activity,2011-07-02 16:15:27,1.0333333333333334,0,0.0,Saturday,1,16:15:27,0.9162772105907294
Work_On_Computer,2011-07-02 16:16:29,33.45,0,0.0,Saturday,1,16:16:29,0.917370430415642
Other_Activity,2011-07-02 16:49:56,2.2,0,0.0,Saturday,1,16:49:56,0.9117448481605605
Watch_TV,2011-07-02 16:52:08,8.1,0,0.0,Saturday,1,16:52:08,0.9137344619671341
Work_On_Computer,2011-07-02 17:00:45,12.666666666666666,0,0.0,Saturday,1,17:00:45,0.9459297064614086
Work_On_Computer,2011-07-02 17:14:13,2.533333333333333,0,0.0,Saturday,1,17:14:13,0.9529012917084769
Watch_TV,2011-07-02 17:17:41,35.516666666666666,0,0.0,Saturday,1,17:17:41,0.9030194357751944
Cook_Dinner,2011-07-02 17:53:24,5.816666666666666,0,0.0,Saturday,1,17:53:24,0.9385094907289703
Eat_Dinner,2011-07-02 17:59:54,2.7,0,0.0,Saturday,1,17:59:54,0.9367556583178
Other_Activity,2011-07-02 18:02:36,10.05,0,0.0,Saturday,1,18:02:36,0.9173895649163702
Wash_Dinner_Dishes,2011-07-02 18:12:39,1.2833333333333334,0,0.0,Saturday,1,18:12:39,0.9385701313575728
Watch_TV,2011-07-02 18:14:48,1.4833333333333334,0,0.0,Saturday,1,18:14:48,0.9342462772876593
Other_Activity,2011-07-02 18:16:17,29.316666666666663,0,0.0,Saturday,1,18:16:17,0.9024864434482239
Other_Activity,2011-07-02 18:46:09,2.1666666666666665,0,0.0,Saturday,1,18:46:09,0.9304300993445692
Watch_TV,2011-07-02 18:48:19,35.2,0,0.0,Saturday,1,18:48:19,0.9069458393172504
Other_Activity,2011-07-02 19:25:47,2.316666666666667,0,0.0,Saturday,1,19:25:47,0.9311746265591307
Watch_TV,2011-07-02 19:29:08,51.75,0,0.0,Saturday,1,19:29:08,0.8892975750429379
Drink,2011-07-02 20:21:06,1.45,0,0.0,Saturday,1,20:21:06,0.9522360368768635
Watch_TV,2011-07-02 20:23:24,36.91666666666666,0,0.0,Saturday,1,20:23:24,0.9095666938208552
Dress,2011-07-02 21:00:26,1.4,0,0.0,Saturday,1,21:00:26,0.91346000673112
Other_Activity,2011-07-02 21:02:11,1.3666666666666667,0,0.0,Saturday,1,21:02:11,0.934665022390467
Evening_Meds,2011-07-02 21:03:33,1.15,0,0.0,Saturday,1,21:03:33,0.8253182495165555
Watch_TV,2011-07-02 21:05:40,89.2,0,0.0,Saturday,1,21:05:40,0.844908824502586
Personal_Hygiene,2011-07-03 06:40:45,8.083333333333334,0,0.0,Sunday,1,06:40:45,0.8623849158268406
Dress,2011-07-03 06:49:49,3.733333333333333,0,0.0,Sunday,1,06:49:49,0.8845170362586133
Read,2011-07-03 06:54:30,8.3,0,0.0,Sunday,1,06:54:30,0.8943912032187427
Cook_Breakfast,2011-07-03 07:02:55,3.05,0,0.0,Sunday,1,07:02:55,0.8984900137917213
Eat_Breakfast,2011-07-03 07:06:04,18.53333333333333,0,0.0,Sunday,1,07:06:04,0.8779522665625674
Watch_TV,2011-07-03 07:25:39,33.9,0,0.0,Sunday,1,07:25:39,0.8371305455815408
Toilet,2011-07-03 07:59:59,1.7166666666666666,0,0.0,Sunday,1,07:59:59,0.8975113086110165
Relax,2011-07-03 08:01:49,54.05,0,0.0,Sunday,1,08:01:49,0.7433552620769185
Groom,2011-07-03 08:56:19,2.333333333333333,0,0.0,Sunday,1,08:56:19,0.8509688690756474
Other_Activity,2011-07-03 08:59:48,61.68333333333333,0,0.0,Sunday,1,08:59:48,0.8385513277123557
Toilet,2011-07-03 10:02:43,2.45,0,0.0,Sunday,1,10:02:43,0.8848199819149952
Other_Activity,2011-07-03 10:06:58,5.516666666666667,0,0.0,Sunday,1,10:06:58,0.8857085440720746
Personal_Hygiene,2011-07-03 10:12:29,5.366666666666666,0,0.0,Sunday,1,10:12:29,0.8480063079017971
Dress,2011-07-03 10:18:26,3.0,0,0.0,Sunday,1,10:18:26,0.8660086550706884
Other_Activity,2011-07-03 10:21:34,18.48333333333333,0,0.0,Sunday,1,10:21:34,0.8662138645097771
Toilet,2011-07-03 10:40:51,1.7333333333333334,0,0.0,Sunday,1,10:40:51,0.8768007688568972
Work_On_Computer,2011-07-03 10:43:29,46.4,0,0.0,Sunday,1,10:43:29,0.8328376390643939
Leave_Home,2011-07-03 11:29:59,1.35,0,0.0,Sunday,1,11:29:59,0.8195274012226506
Other_Activity,2011-07-03 11:31:20,44.16666666666666,0,0.0,Sunday,1,11:31:20,0.8155486048231474
Toilet,2011-07-03 12:16:01,1.8833333333333333,0,0.0,Sunday,1,12:16:01,0.8644821104086843
Other_Activity,2011-07-03 12:17:55,1.5,0,0.0,Sunday,1,12:17:55,0.8560979902358334
Cook_Lunch,2011-07-03 12:19:25,4.95,0,0.0,Sunday,1,12:19:25,0.7959891667068852
Other_Activity,2011-07-03 12:24:26,3.35,0,0.0,Sunday,1,12:24:26,0.8546234091994033
Cook_Lunch,2011-07-03 12:27:47,1.933333333333333,0,0.0,Sunday,1,12:27:47,0.7993760002955567
Eat_Lunch,2011-07-03 12:29:50,8.25,0,0.0,Sunday,1,12:29:50,0.7745297972769055
Work_On_Computer,2011-07-03 12:39:23,67.66666666666667,0,0.0,Sunday,1,12:39:23,0.8000949760103193
Other_Activity,2011-07-03 13:47:03,1.2166666666666666,0,0.0,Sunday,1,13:47:03,0.8640879244344075
Read,2011-07-03 13:48:16,10.716666666666669,0,0.0,Sunday,1,13:48:16,0.8582361032781731
Drink,2011-07-03 13:59:25,2.216666666666667,0,0.0,Sunday,1,13:59:25,0.863428431203617
Other_Activity,2011-07-03 14:03:04,30.35,0,0.0,Sunday,1,14:03:04,0.8506680647167989
Other_Activity,2011-07-03 14:55:11,1.2,0,0.0,Sunday,1,14:55:11,0.8757327742136557
Read,2011-07-03 14:56:23,52.7,0,0.0,Sunday,1,14:56:23,0.8308594361511478
Other_Activity,2011-07-03 15:49:17,2.0166666666666666,0,0.0,Sunday,1,15:49:17,0.8848920854361578
Toilet,2011-07-03 15:51:38,2.716666666666667,0,0.0,Sunday,1,15:51:38,0.8890013330969185
Other_Activity,2011-07-03 15:54:21,1.5,0,0.0,Sunday,1,15:54:21,0.8824534155571606
Watch_TV,2011-07-03 15:55:51,146.46666666666667,0,0.0,Sunday,1,15:55:51,0.7372007262812943
Step_Out,2011-07-03 18:23:11,6.2,0,0.0,Sunday,1,18:23:11,0.8521333401592388
Other_Activity,2011-07-03 18:29:23,2.333333333333333,0,0.0,Sunday,1,18:29:23,0.912739768647928
Step_Out,2011-07-03 18:31:43,1.3,0,0.0,Sunday,1,18:31:43,0.8573823455765534
Other_Activity,2011-07-03 18:33:01,1.4666666666666666,0,0.0,Sunday,1,18:33:01,0.9114208604263342
Other_Activity,2011-07-03 18:34:48,6.133333333333334,0,0.0,Sunday,1,18:34:48,0.9028300115726187
